Date,Kospi,USD/KRW,GDP,IAIP,LIR,M1,disease
2010-01-04,1696.140015,1132.400024,1143.67,79.3,5.35,59.71815,0
2010-01-05,1690.619995,1141.300049,1143.67,79.3,5.35,59.71815,0
2010-01-06,1705.319946,1130.400024,1143.67,79.3,5.35,59.71815,0
2010-01-07,1683.449951,1134.900024,1143.67,79.3,5.35,59.71815,0
2010-01-08,1695.26001,1123.099976,1143.67,79.3,5.35,59.71815,0
2010-01-11,1694.119995,1121.300049,1143.67,79.3,5.35,59.71815,0
2010-01-12,1698.640015,1123.599976,1143.67,79.3,5.35,59.71815,0
2010-01-13,1671.410034,1119.5,1143.67,79.3,5.35,59.71815,0
2010-01-14,1685.77002,1120.699951,1143.67,79.3,5.35,59.71815,0
2010-01-15,1701.800049,1121.800049,1143.67,79.3,5.35,59.71815,0
2010-01-18,1711.780029,1122.300049,1143.67,79.3,5.35,59.71815,0
2010-01-19,1710.219971,1128.099976,1143.67,79.3,5.35,59.71815,0
2010-01-20,1714.380005,1132.199951,1143.67,79.3,5.35,59.71815,0
2010-01-21,1722.01001,1142.099976,1143.67,79.3,5.35,59.71815,0
2010-01-22,1684.349976,1154.199951,1143.67,79.3,5.35,59.71815,0
2010-01-25,1670.199951,1130.800049,1143.67,79.3,5.35,59.71815,0
2010-01-26,1637.339966,1159.599976,1143.67,79.3,5.35,59.71815,0
2010-01-27,1625.47998,1163.800049,1143.67,79.3,5.35,59.71815,0
2010-01-28,1642.430054,1153.099976,1143.67,79.3,5.35,59.71815,0
2010-01-29,1602.430054,1158.199951,1143.67,79.3,5.35,59.71815,0
2010-02-01,1606.439941,1163.199951,1143.67,77.6,5.3,59.91618,0
2010-02-02,1595.810059,1157.400024,1143.67,77.6,5.3,59.91618,0
2010-02-03,1615.02002,1148.400024,1143.67,77.6,5.3,59.91618,0
2010-02-04,1616.420044,1147.0,1143.67,77.6,5.3,59.91618,0
2010-02-05,1567.119995,1162.900024,1143.67,77.6,5.3,59.91618,0
2010-02-08,1552.790039,1173.400024,1143.67,77.6,5.3,59.91618,0
2010-02-09,1570.48999,1158.5,1143.67,77.6,5.3,59.91618,0
2010-02-10,1570.119995,1158.400024,1143.67,77.6,5.3,59.91618,0
2010-02-11,1597.810059,1152.599976,1143.67,77.6,5.3,59.91618,0
2010-02-12,1593.660034,1150.800049,1143.67,77.6,5.3,59.91618,0
2010-02-16,1601.050049,1145.199951,1143.67,77.6,5.3,59.91618,0
2010-02-17,1627.430054,1147.5,1143.67,77.6,5.3,59.91618,0
2010-02-18,1621.189941,1152.400024,1143.67,77.6,5.3,59.91618,0
2010-02-19,1593.900024,1146.199951,1143.67,77.6,5.3,59.91618,0
2010-02-22,1627.099976,1147.900024,1143.67,77.6,5.3,59.91618,0
2010-02-23,1628.900024,1156.199951,1143.67,77.6,5.3,59.91618,0
2010-02-24,1612.829956,1158.599976,1143.67,77.6,5.3,59.91618,0
2010-02-25,1587.51001,1161.099976,1143.67,77.6,5.3,59.91618,0
2010-02-26,1594.579956,1161.400024,1143.67,77.6,5.3,59.91618,0
2010-03-02,1615.119995,1142.099976,1143.67,87.4,4.92,60.26919,0
2010-03-03,1622.439941,1143.199951,1143.67,87.4,4.92,60.26919,0
2010-03-04,1618.199951,1143.5,1143.67,87.4,4.92,60.26919,0
2010-03-05,1634.569946,1137.800049,1143.67,87.4,4.92,60.26919,0
2010-03-08,1660.040039,1131.300049,1143.67,87.4,4.92,60.26919,0
2010-03-09,1660.829956,1132.0,1143.67,87.4,4.92,60.26919,0
2010-03-10,1662.23999,1129.699951,1143.67,87.4,4.92,60.26919,0
2010-03-11,1656.619995,1131.400024,1143.67,87.4,4.92,60.26919,0
2010-03-12,1662.73999,1126.800049,1143.67,87.4,4.92,60.26919,0
2010-03-15,1649.5,1131.900024,1143.67,87.4,4.92,60.26919,0
2010-03-16,1648.01001,1132.199951,1143.67,87.4,4.92,60.26919,0
2010-03-17,1682.859985,1129.5,1143.67,87.4,4.92,60.26919,0
2010-03-18,1675.170044,1129.800049,1143.67,87.4,4.92,60.26919,0
2010-03-19,1686.109985,1133.199951,1143.67,87.4,4.92,60.26919,0
2010-03-22,1672.670044,1134.400024,1143.67,87.4,4.92,60.26919,0
2010-03-23,1681.819946,1140.199951,1143.67,87.4,4.92,60.26919,0
2010-03-24,1681.01001,1138.699951,1143.67,87.4,4.92,60.26919,0
2010-03-25,1688.390015,1144.800049,1143.67,87.4,4.92,60.26919,0
2010-03-26,1697.719971,1135.800049,1143.67,87.4,4.92,60.26919,0
2010-03-29,1691.98999,1133.400024,1143.67,87.4,4.92,60.26919,0
2010-03-30,1700.189941,1130.099976,1143.67,87.4,4.92,60.26919,0
2010-03-31,1692.849976,1131.599976,1143.67,87.4,4.92,60.26919,0
2010-04-01,1719.170044,1124.199951,1143.67,84.1,4.91,60.76476,0
2010-04-02,1723.48999,1103.699951,1143.67,84.1,4.91,60.76476,0
2010-04-05,1724.98999,1132.199951,1143.67,84.1,4.91,60.76476,0
2010-04-06,1726.089966,1121.5,1143.67,84.1,4.91,60.76476,0
2010-04-07,1726.599976,1121.300049,1143.67,84.1,4.91,60.76476,0
2010-04-08,1733.780029,1122.099976,1143.67,84.1,4.91,60.76476,0
2010-04-09,1724.469971,1113.699951,1143.67,84.1,4.91,60.76476,0
2010-04-12,1710.300049,1113.0,1143.67,84.1,4.91,60.76476,0
2010-04-13,1710.589966,1120.5,1143.67,84.1,4.91,60.76476,0
2010-04-14,1735.329956,1111.800049,1143.67,84.1,4.91,60.76476,0
2010-04-15,1743.910034,1104.5,1143.67,84.1,4.91,60.76476,0
2010-04-16,1734.48999,1108.099976,1143.67,84.1,4.91,60.76476,0
2010-04-19,1705.300049,1115.0,1143.67,84.1,4.91,60.76476,0
2010-04-20,1718.030029,1117.5,1143.67,84.1,4.91,60.76476,0
2010-04-21,1747.579956,1105.900024,1143.67,84.1,4.91,60.76476,0
2010-04-22,1739.52002,1109.599976,1143.67,84.1,4.91,60.76476,0
2010-04-23,1737.030029,1106.599976,1143.67,84.1,4.91,60.76476,0
2010-04-26,1752.199951,1097.699951,1143.67,84.1,4.91,60.76476,0
2010-04-27,1749.550049,1114.400024,1143.67,84.1,4.91,60.76476,0
2010-04-28,1733.910034,1110.900024,1143.67,84.1,4.91,60.76476,0
2010-04-29,1728.420044,1111.800049,1143.67,84.1,4.91,60.76476,0
2010-04-30,1741.560059,1107.900024,1143.67,84.1,4.91,60.76476,0
2010-05-03,1721.209961,1115.699951,1143.67,84.9,4.95,61.93774,0
2010-05-04,1718.75,1120.400024,1143.67,84.9,4.95,61.93774,0
2010-05-06,1684.709961,1144.900024,1143.67,84.9,4.95,61.93774,0
2010-05-07,1647.5,1151.0,1143.67,84.9,4.95,61.93774,0
2010-05-10,1677.630005,1138.5,1143.67,84.9,4.95,61.93774,0
2010-05-11,1670.23999,1141.400024,1143.67,84.9,4.95,61.93774,0
2010-05-12,1663.030029,1143.099976,1143.67,84.9,4.95,61.93774,0
2010-05-13,1694.579956,1108.900024,1143.67,84.9,4.95,61.93774,0
2010-05-14,1695.630005,1132.400024,1143.67,84.9,4.95,61.93774,0
2010-05-17,1651.51001,1122.300049,1143.67,84.9,4.95,61.93774,0
2010-05-18,1643.23999,1162.099976,1143.67,84.9,4.95,61.93774,0
2010-05-19,1630.079956,1120.800049,1143.67,84.9,4.95,61.93774,0
2010-05-20,1600.180054,1182.599976,1143.67,84.9,4.95,61.93774,0
2010-05-24,1604.930054,1193.5,1143.67,84.9,4.95,61.93774,0
2010-05-25,1560.829956,1243.599976,1143.67,84.9,4.95,61.93774,0
2010-05-26,1582.119995,1257.400024,1143.67,84.9,4.95,61.93774,0
2010-05-27,1607.5,1225.5,1143.67,84.9,4.95,61.93774,0
2010-05-28,1622.780029,1203.300049,1143.67,84.9,4.95,61.93774,0
2010-05-31,1641.25,1200.0,1143.67,84.9,4.95,61.93774,0
2010-06-01,1630.400024,1218.5,1143.67,87.5,4.93,63.01487,0
2010-06-03,1661.839966,1200.099976,1143.67,87.5,4.93,63.01487,0
2010-06-04,1664.130005,1203.5,1143.67,87.5,4.93,63.01487,0
2010-06-07,1637.969971,1237.800049,1143.67,87.5,4.93,63.01487,0
2010-06-08,1651.47998,1235.300049,1143.67,87.5,4.93,63.01487,0
2010-06-09,1647.219971,1252.400024,1143.67,87.5,4.93,63.01487,0
2010-06-10,1651.699951,1249.699951,1143.67,87.5,4.93,63.01487,0
2010-06-11,1675.339966,1241.400024,1143.67,87.5,4.93,63.01487,0
2010-06-14,1690.599976,1226.400024,1143.67,87.5,4.93,63.01487,0
2010-06-15,1690.030029,1228.900024,1143.67,87.5,4.93,63.01487,0
2010-06-16,1705.329956,1211.599976,1143.67,87.5,4.93,63.01487,0
2010-06-17,1707.920044,1210.599976,1143.67,87.5,4.93,63.01487,0
2010-06-18,1711.949951,1202.599976,1143.67,87.5,4.93,63.01487,0
2010-06-21,1739.680054,1180.099976,1143.67,87.5,4.93,63.01487,0
2010-06-22,1731.47998,1185.5,1143.67,87.5,4.93,63.01487,0
2010-06-23,1725.819946,1178.099976,1143.67,87.5,4.93,63.01487,0
2010-06-24,1739.869995,1190.300049,1143.67,87.5,4.93,63.01487,0
2010-06-25,1729.839966,1210.300049,1143.67,87.5,4.93,63.01487,0
2010-06-28,1732.030029,1207.0,1143.67,87.5,4.93,63.01487,0
2010-06-29,1707.76001,1216.599976,1143.67,87.5,4.93,63.01487,0
2010-06-30,1698.290039,1227.199951,1143.67,87.5,4.93,63.01487,0
2010-07-01,1686.23999,1223.099976,1143.67,84.7,4.91,63.17729,0
2010-07-02,1671.819946,1228.900024,1143.67,84.7,4.91,63.17729,0
2010-07-05,1675.369995,1221.599976,1143.67,84.7,4.91,63.17729,0
2010-07-06,1684.939941,1223.5,1143.67,84.7,4.91,63.17729,0
2010-07-07,1675.650024,1217.300049,1143.67,84.7,4.91,63.17729,0
2010-07-08,1698.640015,1205.099976,1143.67,84.7,4.91,63.17729,0
2010-07-09,1723.01001,1196.800049,1143.67,84.7,4.91,63.17729,0
2010-07-12,1734.050049,1201.5,1143.67,84.7,4.91,63.17729,0
2010-07-13,1735.079956,1211.900024,1143.67,84.7,4.91,63.17729,0
2010-07-14,1758.01001,1176.5,1143.67,84.7,4.91,63.17729,0
2010-07-15,1751.290039,1198.199951,1143.67,84.7,4.91,63.17729,0
2010-07-16,1738.449951,1201.599976,1143.67,84.7,4.91,63.17729,0
2010-07-19,1731.949951,1215.400024,1143.67,84.7,4.91,63.17729,0
2010-07-20,1736.77002,1207.900024,1143.67,84.7,4.91,63.17729,0
2010-07-21,1748.780029,1207.800049,1143.67,84.7,4.91,63.17729,0
2010-07-22,1735.530029,1202.800049,1143.67,84.7,4.91,63.17729,0
2010-07-23,1758.060059,1193.400024,1143.67,84.7,4.91,63.17729,0
2010-07-26,1769.069946,1188.699951,1143.67,84.7,4.91,63.17729,0
2010-07-27,1768.310059,1181.0,1143.67,84.7,4.91,63.17729,0
2010-07-28,1773.469971,1185.400024,1143.67,84.7,4.91,63.17729,0
2010-07-29,1770.880005,1184.300049,1143.67,84.7,4.91,63.17729,0
2010-07-30,1759.329956,1184.099976,1143.67,84.7,4.91,63.17729,0
2010-08-02,1782.27002,1172.199951,1143.67,81.6,4.68,63.32235,0
2010-08-03,1790.599976,1171.699951,1143.67,81.6,4.68,63.32235,0
2010-08-04,1789.26001,1171.599976,1143.67,81.6,4.68,63.32235,0
2010-08-05,1783.859985,1167.300049,1143.67,81.6,4.68,63.32235,0
2010-08-06,1783.829956,1163.699951,1143.67,81.6,4.68,63.32235,0
2010-08-09,1790.170044,1160.099976,1143.67,81.6,4.68,63.32235,0
2010-08-10,1781.130005,1160.5,1143.67,81.6,4.68,63.32235,0
2010-08-11,1758.189941,1159.699951,1143.67,81.6,4.68,63.32235,0
2010-08-12,1721.75,1186.300049,1143.67,81.6,4.68,63.32235,0
2010-08-13,1746.23999,1188.5,1143.67,81.6,4.68,63.32235,0
2010-08-16,1743.310059,1182.199951,1143.67,81.6,4.68,63.32235,0
2010-08-17,1755.030029,1188.300049,1143.67,81.6,4.68,63.32235,0
2010-08-18,1761.98999,1175.900024,1143.67,81.6,4.68,63.32235,0
2010-08-19,1779.640015,1174.900024,1143.67,81.6,4.68,63.32235,0
2010-08-20,1775.540039,1174.599976,1143.67,81.6,4.68,63.32235,0
2010-08-23,1767.709961,1180.599976,1143.67,81.6,4.68,63.32235,0
2010-08-24,1760.530029,1183.699951,1143.67,81.6,4.68,63.32235,0
2010-08-25,1734.790039,1195.400024,1143.67,81.6,4.68,63.32235,0
2010-08-26,1729.76001,1195.099976,1143.67,81.6,4.68,63.32235,0
2010-08-27,1729.560059,1190.800049,1143.67,81.6,4.68,63.32235,0
2010-08-30,1760.130005,1195.599976,1143.67,81.6,4.68,63.32235,0
2010-08-31,1742.75,1193.099976,1143.67,81.6,4.68,63.32235,0
2010-09-01,1764.689941,1199.599976,1143.67,83.7,4.28,63.27314,0
2010-09-02,1775.72998,1184.599976,1143.67,83.7,4.28,63.27314,0
2010-09-03,1780.02002,1178.300049,1143.67,83.7,4.28,63.27314,0
2010-09-06,1792.420044,1172.0,1143.67,83.7,4.28,63.27314,0
2010-09-07,1787.73999,1173.0,1143.67,83.7,4.28,63.27314,0
2010-09-08,1779.219971,1181.0,1143.67,83.7,4.28,63.27314,0
2010-09-09,1784.359985,1170.800049,1143.67,83.7,4.28,63.27314,0
2010-09-10,1802.579956,1167.800049,1143.67,83.7,4.28,63.27314,0
2010-09-13,1818.859985,1166.099976,1143.67,83.7,4.28,63.27314,0
2010-09-14,1815.25,1160.400024,1143.67,83.7,4.28,63.27314,0
2010-09-15,1823.880005,1161.099976,1143.67,83.7,4.28,63.27314,0
2010-09-16,1811.849976,1157.900024,1143.67,83.7,4.28,63.27314,0
2010-09-17,1827.349976,1161.900024,1143.67,83.7,4.28,63.27314,0
2010-09-20,1832.630005,1159.900024,1143.67,83.7,4.28,63.27314,0
2010-09-24,1846.599976,1152.599976,1143.67,83.7,4.28,63.27314,0
2010-09-27,1860.829956,1154.199951,1143.67,83.7,4.28,63.27314,0
2010-09-28,1855.969971,1148.5,1143.67,83.7,4.28,63.27314,0
2010-09-29,1866.449951,1145.699951,1143.67,83.7,4.28,63.27314,0
2010-09-30,1872.810059,1139.199951,1143.67,83.7,4.28,63.27314,0
2010-10-01,1876.72998,1137.199951,1143.67,85.4,4.11,63.69289,0
2010-10-04,1879.290039,1128.599976,1143.67,85.4,4.11,63.69289,0
2010-10-05,1878.939941,1123.300049,1143.67,85.4,4.11,63.69289,0
2010-10-06,1903.949951,1129.400024,1143.67,85.4,4.11,63.69289,0
2010-10-07,1900.849976,1117.300049,1143.67,85.4,4.11,63.69289,0
2010-10-08,1897.069946,1115.199951,1143.67,85.4,4.11,63.69289,0
2010-10-11,1889.910034,1092.599976,1143.67,85.4,4.11,63.69289,0
2010-10-12,1868.040039,1100.199951,1143.67,85.4,4.11,63.69289,0
2010-10-13,1876.150024,1124.0,1143.67,85.4,4.11,63.69289,0
2010-10-14,1899.76001,1118.099976,1143.67,85.4,4.11,63.69289,0
2010-10-15,1902.290039,1109.699951,1143.67,85.4,4.11,63.69289,0
2010-10-18,1875.420044,1111.5,1143.67,85.4,4.11,63.69289,0
2010-10-19,1857.319946,1119.699951,1143.67,85.4,4.11,63.69289,0
2010-10-20,1870.439941,1133.800049,1143.67,85.4,4.11,63.69289,0
2010-10-21,1874.689941,1123.599976,1143.67,85.4,4.11,63.69289,0
2010-10-22,1897.310059,1132.599976,1143.67,85.4,4.11,63.69289,0
2010-10-25,1915.709961,1122.099976,1143.67,85.4,4.11,63.69289,0
2010-10-26,1919.410034,1117.900024,1143.67,85.4,4.11,63.69289,0
2010-10-27,1909.540039,1123.099976,1143.67,85.4,4.11,63.69289,0
2010-10-28,1907.869995,1132.400024,1143.67,85.4,4.11,63.69289,0
2010-10-29,1882.949951,1132.400024,1143.67,85.4,4.11,63.69289,0
2010-11-01,1914.73999,1117.199951,1143.67,86.1,4.48,65.00674,0
2010-11-02,1918.040039,1114.099976,1143.67,86.1,4.48,65.00674,0
2010-11-03,1935.969971,1111.0,1143.67,86.1,4.48,65.00674,0
2010-11-04,1942.5,1101.699951,1143.67,86.1,4.48,65.00674,0
2010-11-05,1938.959961,1104.900024,1143.67,86.1,4.48,65.00674,0
2010-11-08,1942.410034,1105.199951,1143.67,86.1,4.48,65.00674,0
2010-11-09,1947.459961,1119.699951,1143.67,86.1,4.48,65.00674,0
2010-11-10,1967.849976,1118.800049,1143.67,86.1,4.48,65.00674,0
2010-11-11,1914.72998,1105.599976,1143.67,86.1,4.48,65.00674,0
2010-11-12,1913.119995,1114.0,1143.67,86.1,4.48,65.00674,0
2010-11-15,1913.810059,1126.599976,1143.67,86.1,4.48,65.00674,0
2010-11-16,1899.130005,1138.099976,1143.67,86.1,4.48,65.00674,0
2010-11-17,1897.109985,1131.900024,1143.67,86.1,4.48,65.00674,0
2010-11-18,1927.859985,1144.0,1143.67,86.1,4.48,65.00674,0
2010-11-19,1940.959961,1126.300049,1143.67,86.1,4.48,65.00674,0
2010-11-22,1944.339966,1123.599976,1143.67,86.1,4.48,65.00674,0
2010-11-23,1928.939941,1128.0,1143.67,86.1,4.48,65.00674,0
2010-11-24,1925.97998,1163.400024,1143.67,86.1,4.48,65.00674,0
2010-11-25,1927.680054,1147.199951,1143.67,86.1,4.48,65.00674,0
2010-11-26,1901.800049,1141.0,1143.67,86.1,4.48,65.00674,0
2010-11-29,1895.540039,1154.900024,1143.67,86.1,4.48,65.00674,0
2010-11-30,1904.630005,1163.0,1143.67,86.1,4.48,65.00674,0
2010-12-01,1929.319946,1161.099976,1143.67,95,4.46,65.63316,0
2010-12-02,1950.26001,1151.099976,1143.67,95,4.46,65.63316,0
2010-12-03,1957.26001,1150.300049,1143.67,95,4.46,65.63316,0
2010-12-06,1953.640015,1132.800049,1143.67,95,4.46,65.63316,0
2010-12-07,1962.52002,1135.599976,1143.67,95,4.46,65.63316,0
2010-12-08,1955.719971,1136.0,1143.67,95,4.46,65.63316,0
2010-12-09,1988.959961,1141.0,1143.67,95,4.46,65.63316,0
2010-12-10,1986.140015,1136.400024,1143.67,95,4.46,65.63316,0
2010-12-13,1996.589966,1145.900024,1143.67,95,4.46,65.63316,0
2010-12-14,2009.050049,1144.199951,1143.67,95,4.46,65.63316,0
2010-12-15,2017.47998,1141.300049,1143.67,95,4.46,65.63316,0
2010-12-16,2009.23999,1162.0,1143.67,95,4.46,65.63316,0
2010-12-17,2026.300049,1151.099976,1143.67,95,4.46,65.63316,0
2010-12-20,2020.280029,1143.0,1143.67,95,4.46,65.63316,0
2010-12-21,2037.089966,1154.599976,1143.67,95,4.46,65.63316,0
2010-12-22,2038.109985,1158.699951,1143.67,95,4.46,65.63316,0
2010-12-23,2037.530029,1150.699951,1143.67,95,4.46,65.63316,0
2010-12-24,2029.599976,1149.099976,1143.67,95,4.46,65.63316,0
2010-12-27,2022.189941,1125.5,1143.67,95,4.46,65.63316,0
2010-12-28,2033.319946,1144.099976,1143.67,95,4.46,65.63316,0
2010-12-29,2043.48999,1146.5,1143.67,95,4.46,65.63316,0
2010-12-30,2051.0,1139.199951,1143.67,95,4.46,65.63316,0
2011-01-03,2070.080078,1122.400024,1253.29,85.9,4.69,66.49888,0
2011-01-04,2085.139893,1124.800049,1253.29,85.9,4.69,66.49888,0
2011-01-05,2082.550049,1122.0,1253.29,85.9,4.69,66.49888,0
2011-01-06,2077.610107,1128.0,1253.29,85.9,4.69,66.49888,0
2011-01-07,2086.199951,1125.800049,1253.29,85.9,4.69,66.49888,0
2011-01-10,2080.810059,1124.0,1253.29,85.9,4.69,66.49888,0
2011-01-11,2088.320068,1125.400024,1253.29,85.9,4.69,66.49888,0
2011-01-12,2094.949951,1124.300049,1253.29,85.9,4.69,66.49888,0
2011-01-13,2089.47998,1105.599976,1253.29,85.9,4.69,66.49888,0
2011-01-14,2108.169922,1110.900024,1253.29,85.9,4.69,66.49888,0
2011-01-17,2099.850098,1091.400024,1253.29,85.9,4.69,66.49888,0
2011-01-18,2096.47998,1115.400024,1253.29,85.9,4.69,66.49888,0
2011-01-19,2115.689941,1111.900024,1253.29,85.9,4.69,66.49888,0
2011-01-20,2106.659912,1116.0,1253.29,85.9,4.69,66.49888,0
2011-01-21,2069.919922,1100.199951,1253.29,85.9,4.69,66.49888,0
2011-01-24,2082.159912,1114.099976,1253.29,85.9,4.69,66.49888,0
2011-01-25,2086.669922,1120.099976,1253.29,85.9,4.69,66.49888,0
2011-01-26,2110.459961,1117.300049,1253.29,85.9,4.69,66.49888,0
2011-01-27,2115.01001,1114.5,1253.29,85.9,4.69,66.49888,0
2011-01-28,2107.870117,1110.800049,1253.29,85.9,4.69,66.49888,0
2011-01-31,2069.72998,1117.400024,1253.29,85.9,4.69,66.49888,0
2011-02-01,2072.030029,1118.599976,1253.29,77.3,4.76,67.4483,0
2011-02-07,2081.73999,1113.400024,1253.29,77.3,4.76,67.4483,0
2011-02-08,2069.699951,1099.900024,1253.29,77.3,4.76,67.4483,0
2011-02-09,2045.579956,1104.400024,1253.29,77.3,4.76,67.4483,0
2011-02-10,2008.5,1104.0,1253.29,77.3,4.76,67.4483,0
2011-02-11,1977.189941,1122.800049,1253.29,77.3,4.76,67.4483,0
2011-02-14,2014.589966,1125.800049,1253.29,77.3,4.76,67.4483,0
2011-02-15,2010.52002,1124.800049,1253.29,77.3,4.76,67.4483,0
2011-02-16,1989.109985,1121.0,1253.29,77.3,4.76,67.4483,0
2011-02-17,1977.219971,1114.5,1253.29,77.3,4.76,67.4483,0
2011-02-18,2013.140015,1113.0,1253.29,77.3,4.76,67.4483,0
2011-02-21,2005.300049,1107.099976,1253.29,77.3,4.76,67.4483,0
2011-02-22,1969.920044,1117.400024,1253.29,77.3,4.76,67.4483,0
2011-02-23,1961.630005,1126.5,1253.29,77.3,4.76,67.4483,0
2011-02-24,1949.880005,1126.099976,1253.29,77.3,4.76,67.4483,0
2011-02-25,1963.430054,1129.900024,1253.29,77.3,4.76,67.4483,0
2011-02-28,1939.300049,1127.099976,1253.29,77.3,4.76,67.4483,0
2011-03-02,1928.23999,1126.0,1253.29,90.8,4.51,66.86279,0
2011-03-03,1970.660034,1122.5,1253.29,90.8,4.51,66.86279,0
2011-03-04,2004.680054,1115.900024,1253.29,90.8,4.51,66.86279,0
2011-03-07,1980.27002,1116.0,1253.29,90.8,4.51,66.86279,0
2011-03-08,1996.319946,1118.400024,1253.29,90.8,4.51,66.86279,0
2011-03-09,2001.469971,1115.300049,1253.29,90.8,4.51,66.86279,0
2011-03-10,1981.579956,1115.800049,1253.29,90.8,4.51,66.86279,0
2011-03-11,1955.540039,1125.0,1253.29,90.8,4.51,66.86279,0
2011-03-14,1971.22998,1119.300049,1253.29,90.8,4.51,66.86279,0
2011-03-15,1923.920044,1126.099976,1253.29,90.8,4.51,66.86279,0
2011-03-16,1957.969971,1136.199951,1253.29,90.8,4.51,66.86279,0
2011-03-17,1959.030029,1138.599976,1253.29,90.8,4.51,66.86279,0
2011-03-18,1981.130005,1131.800049,1253.29,90.8,4.51,66.86279,0
2011-03-21,2003.420044,1124.599976,1253.29,90.8,4.51,66.86279,0
2011-03-22,2013.660034,1118.300049,1253.29,90.8,4.51,66.86279,0
2011-03-23,2012.180054,1123.5,1253.29,90.8,4.51,66.86279,0
2011-03-24,2036.780029,1124.900024,1253.29,90.8,4.51,66.86279,0
2011-03-25,2054.040039,1119.099976,1253.29,90.8,4.51,66.86279,0
2011-03-28,2056.389893,1113.400024,1253.29,90.8,4.51,66.86279,0
2011-03-29,2072.129883,1112.900024,1253.29,90.8,4.51,66.86279,0
2011-03-30,2091.379883,1109.599976,1253.29,90.8,4.51,66.86279,0
2011-03-31,2106.699951,1098.300049,1253.29,90.8,4.51,66.86279,0
2011-04-01,2121.01001,1099.199951,1253.29,86.7,4.48,66.46596,0
2011-04-04,2115.870117,1085.199951,1253.29,86.7,4.48,66.46596,0
2011-04-05,2130.429932,1086.5,1253.29,86.7,4.48,66.46596,0
2011-04-06,2126.709961,1087.199951,1253.29,86.7,4.48,66.46596,0
2011-04-07,2122.139893,1083.300049,1253.29,86.7,4.48,66.46596,0
2011-04-08,2127.969971,1087.699951,1253.29,86.7,4.48,66.46596,0
2011-04-11,2122.389893,1079.599976,1253.29,86.7,4.48,66.46596,0
2011-04-12,2089.399902,1087.0,1253.29,86.7,4.48,66.46596,0
2011-04-13,2121.919922,1090.0,1253.29,86.7,4.48,66.46596,0
2011-04-14,2141.060059,1088.300049,1253.29,86.7,4.48,66.46596,0
2011-04-15,2140.5,1088.300049,1253.29,86.7,4.48,66.46596,0
2011-04-18,2137.719971,1089.300049,1253.29,86.7,4.48,66.46596,0
2011-04-19,2122.679932,1090.099976,1253.29,86.7,4.48,66.46596,0
2011-04-20,2169.909912,1084.300049,1253.29,86.7,4.48,66.46596,0
2011-04-21,2198.540039,1076.5,1253.29,86.7,4.48,66.46596,0
2011-04-22,2197.820068,1081.0,1253.29,86.7,4.48,66.46596,0
2011-04-25,2216.0,1080.800049,1253.29,86.7,4.48,66.46596,0
2011-04-26,2206.300049,1079.300049,1253.29,86.7,4.48,66.46596,0
2011-04-27,2206.699951,1078.099976,1253.29,86.7,4.48,66.46596,0
2011-04-28,2208.350098,1070.0,1253.29,86.7,4.48,66.46596,0
2011-04-29,2192.360107,1068.800049,1253.29,86.7,4.48,66.46596,0
2011-05-02,2228.959961,1069.599976,1253.29,87.3,4.34,66.06718,0
2011-05-03,2200.72998,1068.0,1253.29,87.3,4.34,66.06718,0
2011-05-04,2180.639893,1073.699951,1253.29,87.3,4.34,66.06718,0
2011-05-06,2147.449951,1083.699951,1253.29,87.3,4.34,66.06718,0
2011-05-09,2139.169922,1095.5,1253.29,87.3,4.34,66.06718,0
2011-05-11,2166.629883,1077.699951,1253.29,87.3,4.34,66.06718,0
2011-05-12,2122.649902,1079.699951,1253.29,87.3,4.34,66.06718,0
2011-05-13,2120.080078,1086.900024,1253.29,87.3,4.34,66.06718,0
2011-05-16,2104.179932,1091.0,1253.29,87.3,4.34,66.06718,0
2011-05-17,2102.409912,1095.599976,1253.29,87.3,4.34,66.06718,0
2011-05-18,2135.780029,1062.699951,1253.29,87.3,4.34,66.06718,0
2011-05-19,2095.51001,1087.800049,1253.29,87.3,4.34,66.06718,0
2011-05-20,2111.5,1080.699951,1253.29,87.3,4.34,66.06718,0
2011-05-23,2055.709961,1087.0,1253.29,87.3,4.34,66.06718,0
2011-05-24,2061.76001,1095.199951,1253.29,87.3,4.34,66.06718,0
2011-05-25,2035.869995,1093.099976,1253.29,87.3,4.34,66.06718,0
2011-05-26,2091.909912,1102.199951,1253.29,87.3,4.34,66.06718,0
2011-05-27,2100.23999,1084.900024,1253.29,87.3,4.34,66.06718,0
2011-05-30,2093.790039,1080.400024,1253.29,87.3,4.34,66.06718,0
2011-05-31,2142.469971,1075.300049,1253.29,87.3,4.34,66.06718,0
2011-06-01,2141.340088,1073.400024,1253.29,90.2,4.24,65.46473,0
2011-06-02,2114.199951,1082.800049,1253.29,90.2,4.24,65.46473,0
2011-06-03,2113.469971,1076.599976,1253.29,90.2,4.24,65.46473,0
2011-06-07,2099.709961,1081.099976,1253.29,90.2,4.24,65.46473,0
2011-06-08,2083.350098,1079.900024,1253.29,90.2,4.24,65.46473,0
2011-06-09,2071.419922,1078.199951,1253.29,90.2,4.24,65.46473,0
2011-06-10,2046.670044,1083.599976,1253.29,90.2,4.24,65.46473,0
2011-06-13,2048.73999,1071.300049,1253.29,90.2,4.24,65.46473,0
2011-06-14,2076.830078,1081.199951,1253.29,90.2,4.24,65.46473,0
